num_Rank,num_Released,num_Released Worldwide,num_Release Year,Title,num_Theatrical Distributor,num_Genre,num_Source,num_Production Method,num_Creative Type,num_Production Budget,num_Opening Weekend Theaters,num_Maximum Theaters,num_Theatrical Engagements,num_Opening Weekend Revenue,num_Domestic Box Office,num_Infl. Adj. Dom. Box Office,num_International Box Office,num_Worldwide Box Office,mojo_release_year,mojo_rank,title,mojo_worldwide_box_office,mojo_us_box_office,mojo_us%,mojo_foreign_box_office,mojo_foreign%,id,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,original_language,popularity,genres,production_companies,production_countries,spoken_languages,release_year,merge_12,merge_123
32.0,"May 27, 2016","May 20, 2016",2016.0,alicethroughthelookingglass,Walt Disney,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Fantasy,170000000.0,3763.0,3763.0,13748.0,26858726.0,77042381.0,100734031.0,199885731.0,276928112.0,2016.0,33.0,alicethroughthelookingglass,299457024.0,77041381.0,0.257,222415643.0,0.74,241259.0,6.55,6025.0,Released,2016-05-25,299457024.0,113.0,False,170000000.0,en,34.545,"Adventure, Family, Fantasy","Legend3D, Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions","United Kingdom, United States of America",English,2016.0,both,both
43.0,"May 19, 2017","May 4, 2017",2017.0,aliencovenant,20th Century Fox,Horror,Original Screenplay,Live Action,Science Fiction,97000000.0,3761.0,3772.0,13537.0,36160621.0,74262031.0,93634732.0,164259216.0,238521247.0,2017.0,40.0,aliencovenant,240891763.0,74262031.0,0.308,166629732.0,0.69,126889.0,6.1,7822.0,Released,2017-05-09,240891763.0,122.0,False,97000000.0,en,92.533,"Science Fiction, Horror, Mystery","Scott Free Productions, Brandywine Productions, 20th Century Fox","United Kingdom, United States of America","English, German",2017.0,both,both
,,,,,,,,,,,,,,,,,,,2022.0,150.0,alienoid,12109608.0,168309.0,0.0139999999999999,11941299.0,0.99,601796.0,7.209,163.0,Released,2022-07-20,12067556.0,143.0,False,24457676.0,ko,47.93,"Science Fiction, Action, Fantasy, Adventure","Caper Film, CJ ENM",South Korea,Korean,2022.0,both,right_only
20.0,"Aug 16, 2024","Aug 14, 2024",2024.0,alienromulus,20th Century Studios,Horror,Original Screenplay,Live Action,Science Fiction,80000000.0,3885.0,3915.0,17745.0,42003361.0,105313091.0,105313091.0,245430577.0,350743668.0,2024.0,21.0,alienromulus,350865342.0,105313091.0,0.3,245552251.0,0.7,,,,,,,,,,,,,,,,,left_only,both
,,,,,,,,,,,,,,,,,,,2021.0,161.0,aline,11149943.0,667815.0,0.06,10482128.0,0.94,498402.0,6.803,289.0,Released,2020-11-19,11131254.0,126.0,False,25900000.0,fr,9.544,"Music, Comedy, Drama","Caramel Films, Rectangle Productions, TF1 Studio, Gaumont, Belga Productions, Téléfilm Canada, Entourage Pictures","Canada, France","English, French",2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,161.0,aline,11149943.0,667815.0,0.06,10482128.0,0.94,1418162.0,10.0,1.0,Released,2024-12-03,0.0,0.0,False,10.0,pt,0.885,"Drama, Mystery",Submundo Cinematográfico,Brazil,,2024.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,161.0,aline,11149943.0,667815.0,0.06,10482128.0,0.94,799815.0,0.0,0.0,Released,2020-12-23,0.0,0.0,False,0.0,fr,0.6,Drama,CINAF,Cameroon,French,2020.0,both,right_only
22.0,"Feb 14, 2019","Feb 1, 2019",2019.0,alitabattleangel,20th Century Fox,Action,Based on Comic/Graphic Novel,Animation/Live Action,Science Fiction,170000000.0,3790.0,3802.0,18635.0,28525613.0,85838210.0,105985478.0,316061830.0,401900040.0,2019.0,21.0,alitabattleangel,404980543.0,85838210.0,0.212,319142333.0,0.79,399579.0,7.219,8450.0,Released,2019-01-31,404980543.0,122.0,False,170000000.0,en,47.667,"Action, Science Fiction, Adventure","Troublemaker Studios, Lightstorm Entertainment, 20th Century Fox, TSG Entertainment",United States of America,"English, Spanish",2019.0,both,both
,,,,,,,,,,,,,,,,,,,2020.0,9.0,alittleredflower,216000000.0,,,216000000.0,1.0,716815.0,6.8,23.0,Released,2020-12-31,0.0,128.0,False,0.0,zh,2.619,"Drama, Family","Lian Ray Pictures, China Film Group Corporation, Shanghai RuYi Entertainment",China,Mandarin,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,88.0,alive,13432212.0,,,13432212.0,1.0,614696.0,7.283,1570.0,Released,2020-06-24,13416285.0,98.0,False,6300000.0,ko,24.119,"Horror, Action, Adventure, Thriller","Lotte Entertainment, Zip Cinema, Perspective Pictures",South Korea,Korean,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,88.0,alive,13432212.0,,,13432212.0,1.0,7305.0,6.872,1290.0,Released,1993-01-15,36733909.0,127.0,False,32000000.0,en,17.898,"Adventure, Drama, Thriller","Touchstone Pictures, Film Andes S.A., The Kennedy/Marshall Company, Paramount",United States of America,"English, Spanish",1993.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,88.0,alive,13432212.0,,,13432212.0,1.0,107765.0,6.7,5.0,Released,2009-07-05,0.0,90.0,False,0.0,sq,1.387,"Action, Thriller, Science Fiction","Art film, WilDart Film, Agat Films & Cie / Ex Nihilo","Albania, France, Austria",Albanian,2009.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,88.0,alive,13432212.0,,,13432212.0,1.0,1263445.0,0.0,0.0,Released,2021-07-31,0.0,0.0,False,0.0,zh,0.0,Drama,,,,2021.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,88.0,alive,13432212.0,,,13432212.0,1.0,1149778.0,0.0,0.0,Released,2020-11-01,0.0,3.0,False,0.0,en,0.607,,,,,2020.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,88.0,alive,13432212.0,,,13432212.0,1.0,1467759.0,0.0,0.0,Released,2023-10-18,0.0,0.0,False,0.0,fr,0.0643,"Horror, Thriller",,,French,2023.0,both,right_only
,,,,,,,,,,,,,,,,,,,2020.0,88.0,alive,13432212.0,,,13432212.0,1.0,1063786.0,0.0,0.0,Released,2008-03-12,0.0,0.0,False,0.0,ja,1.096,Music,,Japan,Japanese,2008.0,both,right_only
,,,,,,,,,,,,,,,,,,,2018.0,161.0,allaboutme,31920159.0,,,31920159.0,1.0,497106.0,7.49,153.0,Released,2018-12-25,0.0,100.0,False,0.0,de,6.117,"Drama, Comedy","Gesellschaft für feine Filme, UFA Fiction, Warner Bros. Film Productions Germany",Germany,German,2018.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,176.0,allaboutmymother,8900000.0,,,8900000.0,1.0,99.0,7.7,1708.0,Released,1999-04-16,67872296.0,101.0,False,8272296.0,es,15.851,"Comedy, Drama","Renn Productions, France 2 Cinéma, El Deseo, Vía Digital, Canal+","Spain, France","Catalan, Spanish",1999.0,both,right_only
,,,,,,,,,,,,,,,,,,,2017.0,111.0,alleyezonme,55668698.0,44922302.0,0.807,10746396.0,0.19,402529.0,6.71,1108.0,Released,2017-06-12,44922302.0,139.0,False,40000000.0,en,16.612,"History, Drama, Music","Morgan Creek, The Program Pictures, Voltage Pictures, Codeblack Films, Summit Entertainment, Lionsgate",United States of America,English,2017.0,both,right_only
71.0,"Nov 23, 2016","Nov 20, 2016",2016.0,allied,Paramount Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,106000000.0,3160.0,3160.0,11698.0,12701743.0,40098064.0,52402849.0,79168597.0,119266661.0,2016.0,68.0,allied,119520023.0,40098064.0,0.335,79421959.0,0.67,369885.0,6.8,4251.0,Released,2016-11-17,119520023.0,124.0,False,85000000.0,en,13.298,"Action, Drama, War, Romance, Thriller","Paramount, GK Films, ImageMovers, Huahua Media","China, United States of America, United Kingdom","Arabic, English, French, German",2016.0,both,both
,,,,,,,,,,,,,,,,,,,2023.0,141.0,allofusstrangers,20226058.0,4050103.0,0.2,16175955.0,0.8,994108.0,0.0,0.0,Released,2023-12-21,0.0,105.0,False,0.0,en,8.353,"Drama, Fantasy, Romance","Film4 Productions, Blueprint Pictures, Searchlight Pictures, TSG Entertainment","United Kingdom, United States of America",English,2023.0,both,right_only
,,,,,,,,,,,,,,,,,,,2017.0,108.0,allthemoneyintheworld,56996304.0,25113707.0,0.441,31882597.0,0.56,446791.0,6.486,2104.0,Released,2017-12-21,56996304.0,132.0,False,50000000.0,en,22.128,"Crime, History, Thriller","Scott Free Productions, TriStar Pictures, Imperative Entertainment, Lotus Production, Redrum Films, STX Films, Panorama Films","Italy, United Kingdom, United States of America",English,2017.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,166.0,almostacomedy,26990962.0,,,26990962.0,1.0,649177.0,6.4,15.0,Released,2019-12-20,0.0,111.0,False,0.0,zh,1.431,"Romance, Comedy",Fun Age Pictures,China,Mandarin,2019.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,138.0,almostchristmas,42580920.0,42158780.0,0.99,422140.0,0.01,340402.0,5.926,333.0,Released,2016-11-11,42487325.0,111.0,False,17000000.0,en,9.704,"Comedy, Drama","Will Packer Productions, Universal Pictures",United States of America,English,2016.0,both,right_only
,,,,,,,,,,,,,,,,,,,2015.0,195.0,aloha,26250020.0,21067116.0,0.8029999999999999,5182904.0,0.2,222936.0,5.497,1904.0,Released,2015-05-29,26250020.0,105.0,False,37000000.0,en,24.331,"Drama, Comedy, Romance","Vinyl Films, Scott Rudin Productions",United States of America,"English, Russian",2015.0,both,right_only
,,,,,,,,,,,,,,,,,,,2018.0,68.0,alongwiththegodsthelast49days,97963806.0,1200246.0,0.012,96763560.0,0.99,518068.0,8.171,522.0,Released,2018-08-01,112790210.0,141.0,False,18300000.0,ko,23.985,"Fantasy, Action, Thriller, Adventure","Lotte Entertainment, Dexter Studios, Realies Pictures, Union Investment Partners, Korean Film Council, Art Service, Alpha Pictures","Hong Kong, South Korea",Korean,2018.0,both,right_only
76.0,"Dec 22, 2017","Dec 11, 2017",2017.0,alongwiththegodsthetwoworlds,Well Go USA,Action,Based on Web Series,Live Action,Fantasy,0.0,17.0,35.0,158.0,185546.0,1908822.0,2382225.0,105567909.0,107476731.0,2017.0,74.0,alongwiththegodsthetwoworlds,109383972.0,1908823.0,0.017,107475149.0,0.98,397567.0,8.106,877.0,Released,2017-12-20,125983972.0,139.0,False,18300000.0,ko,25.203,"Action, Adventure, Fantasy, Thriller","Lotte Entertainment, Dexter Studios, Realies Pictures, Korean Film Council, Alpha Pictures, kth, Union Investment Partners","Hong Kong, South Korea",Korean,2017.0,both,both
72.0,"Aug 17, 2018","Aug 15, 2018",2018.0,alpha,Sony Pictures,Adventure,Original Screenplay,Live Action,Historical Fiction,51000000.0,2719.0,2881.0,13590.0,10352512.0,35851379.0,44509227.0,63773494.0,99624873.0,2018.0,70.0,alpha,97254328.0,35857181.0,0.369,61397147.0,0.63,399360.0,6.491,2395.0,Released,2018-08-17,35808437.0,97.0,False,51000000.0,en,22.163,"Adventure, Drama","Studio 8, Columbia Pictures, The Picture Company","Canada, United States of America",English,2018.0,both,both
72.0,"Aug 17, 2018","Aug 15, 2018",2018.0,alpha,Sony Pictures,Adventure,Original Screenplay,Live Action,Historical Fiction,51000000.0,2719.0,2881.0,13590.0,10352512.0,35851379.0,44509227.0,63773494.0,99624873.0,2018.0,70.0,alpha,97254328.0,35857181.0,0.369,61397147.0,0.63,1132338.0,0.0,0.0,In Production,2024-04-26,0.0,0.0,False,0.0,en,1.316,"Comedy, Drama",,United States of America,,2024.0,both,both
31.0,"Dec 18, 2015","Dec 18, 2015",2015.0,alvinandthechipmunkstheroadchip,20th Century Fox,Adventure,Based on TV,Animation/Live Action,Kids Fiction,90000000.0,3653.0,3705.0,19912.0,14287159.0,85886987.0,114194853.0,163630969.0,249517956.0,2015.0,34.0,alvinandthechipmunkstheroadchip,234798636.0,85886987.0,0.366,148911649.0,0.63,258509.0,6.0,1516.0,Released,2015-12-17,233755553.0,92.0,False,90000000.0,en,30.212,"Adventure, Animation, Comedy, Family","TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment",United States of America,English,2015.0,both,both
,,,,,,,,,,,,,,,,,,,2019.0,197.0,alwaysmissyou,19015465.0,91884.0,0.005,18923581.0,1.0,597254.0,3.0,2.0,Released,2019-05-01,0.0,98.0,False,0.0,zh,1.379,"Romance, Comedy, Drama","Wuxi GuiYingJinHua Culture Media co., LTD, China Youth New Power Pictures, Chengcheng Movie",China,Mandarin,2019.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,90.0,amadeafamilyfuneral,74747725.0,73257045.0,0.98,1490680.0,0.02,464504.0,5.888,472.0,Released,2019-03-01,74747725.0,104.0,False,20000000.0,en,12.264,Comedy,Tyler Perry Studios,United States of America,English,2019.0,both,right_only
71.0,"Jan 6, 2023","Dec 25, 2022",2023.0,amancalledotto,Sony Pictures,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,50000000.0,637.0,3957.0,23458.0,4202386.0,64267657.0,66442823.0,44373491.0,108641148.0,2022.0,39.0,amancalledotto,113360085.0,64267657.0,0.5670000000000001,49092428.0,0.43,937278.0,7.814,1857.0,Released,2022-12-28,108961677.0,126.0,False,50000000.0,en,60.746,"Comedy, Drama","Playtone, SF Studios, Artistic Films, Columbia Pictures, 2DUX²","Sweden, United States of America","English, Spanish",2022.0,both,both
,,,,,,,,,,,,,,,,,,,2015.0,182.0,amancalledove,30692889.0,3479315.0,0.113,27213574.0,0.89,348678.0,7.609,1023.0,Released,2015-12-25,30692889.0,116.0,False,0.0,sv,14.416,"Comedy, Drama","Nordsvensk Filmunderhållning, SVT, Film i Väst, Tre Vänner, Nordisk Film Sweden, Fantefilm","Norway, Sweden","Persian, Swedish",2015.0,both,right_only
,,,,,,,,,,,,,,,,,,,2018.0,101.0,amazingchina,72506343.0,,,72506343.0,1.0,508685.0,4.0,5.0,Released,2018-03-02,0.0,90.0,False,0.0,zh,0.6,Documentary,CCTV,China,Mandarin,2018.0,both,right_only
70.0,"Apr 8, 2022","Mar 16, 2022",2022.0,ambulance,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,40000000.0,3412.0,3412.0,11131.0,8699630.0,22781115.0,24468608.0,29399980.0,52181095.0,2022.0,63.0,ambulance,52303589.0,22781115.0,0.436,29522474.0,0.56,763285.0,6.7,1714.0,Released,2022-03-16,51783040.0,136.0,False,40000000.0,en,31.656,"Thriller, Action","Universal Pictures, Bay Films, Endeavor Content, New Republic Pictures, Project X Entertainment",United States of America,English,2022.0,both,both
97.0,"Sep 15, 2017","Sep 14, 2017",2017.0,americanassassin,Lionsgate,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,63000000.0,3154.0,3154.0,12450.0,14846778.0,36249674.0,45706108.0,32060466.0,68310140.0,2017.0,91.0,americanassassin,67234188.0,36249674.0,0.539,30984514.0,0.46,415842.0,6.395,2765.0,Released,2017-09-14,67200000.0,112.0,False,33000000.0,en,19.826,"Action, Thriller","TIK Films, di Bonaventura Pictures, Nick Wechsler Productions, Lionsgate, CBS Films","Hong Kong, United States of America","Arabic, English, Italian, Persian, Polish, Spanish, Turkish",2017.0,both,both
,,,,,,,,,,,,,,,,,,,2023.0,132.0,americanfiction,22483370.0,21098470.0,0.938,1384900.0,0.06,1056360.0,0.0,0.0,Released,2023-12-15,0.0,117.0,False,0.0,en,6.826,"Comedy, Drama","Orion Pictures, T-Street Productions, MRC, 3 Arts Entertainment, Metro-Goldwyn-Mayer",United States of America,English,2023.0,both,right_only
66.0,"Sep 29, 2017","Aug 23, 2017",2017.0,americanmade,Universal,Action,Based on Real Life Events,Live Action,Dramatization,50000000.0,3024.0,3098.0,14863.0,16776390.0,51342000.0,64735567.0,84227212.0,135569212.0,2017.0,64.0,americanmade,134866593.0,51342000.0,0.381,83524593.0,0.62,337170.0,6.862,4137.0,Released,2017-08-18,133511855.0,115.0,False,50000000.0,en,22.082,"Action, Comedy, Crime, Drama, Thriller","Vendian Entertainment, Imagine Entertainment, Cross Creek Pictures, Quadrant Pictures, dentsu, Gobierno de Colombia","Colombia, Japan, United States of America","Spanish, French, English",2017.0,both,both
,,,,,,,,,,,,,,,,,,,2015.0,193.0,americanultra,27262374.0,14440985.0,0.53,12821389.0,0.47,261392.0,6.087,2607.0,Released,2015-08-19,27139524.0,96.0,False,28000000.0,en,20.443,"Comedy, Action","Merced Media Partners, Lionsgate, The Bridge Finance Company, Circle of Confusion, FilmNation Entertainment, Likely Story, PalmStar Media, Tadmor Entertainment","Switzerland, United States of America",English,2015.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,100.0,americanunderdog,26514814.0,26514814.0,1.0,,,673309.0,7.284,220.0,Released,2021-12-25,25000000.0,112.0,False,0.0,en,18.748,Drama,"Lionsgate, City on a Hill Productions, Kingdom Story Company",United States of America,English,2021.0,both,right_only
5.0,"Apr 4, 2025","Apr 2, 2025",2025.0,aminecraftmovie,Warner Bros.,Adventure,Based on Game,Animation/Live Action,Kids Fiction,150000000.0,4263.0,4289.0,30336.0,162753003.0,424087780.0,424087780.0,537100000.0,961187780.0,2025.0,5.0,aminecraftmovie,961187780.0,424087780.0,0.441,537100000.0,0.5589999999999999,,,,,,,,,,,,,,,,,left_only,both
,,,,,,,,,,,,,,,,,,,2024.0,172.0,amiracist,12311598.0,12311598.0,1.0,,,1320637.0,0.0,0.0,Post Production,2024-09-13,0.0,0.0,False,0.0,en,0.0,,The Daily Wire,,English,2024.0,both,right_only
,,,,,,,,,,,,,,,,,,,2016.0,131.0,amonstercalls,47309313.0,3740823.0,0.079,43568490.0,0.92,258230.0,7.263,3118.0,Released,2016-10-07,47309313.0,108.0,False,43000000.0,en,17.74,"Drama, Fantasy","River Road Entertainment, Participant, Apaches Entertainment, La Trini, A Monster Calls AIE, Telecinco Cinema, Summit Entertainment, Focus Features","Spain, United States of America",English,2016.0,both,right_only
93.0,"Oct 7, 2022","Oct 6, 2022",2022.0,amsterdam,20th Century Studios,Comedy,Original Screenplay,Live Action,Historical Fiction,80000000.0,3005.0,3005.0,8995.0,6444896.0,14947969.0,16055224.0,14452857.0,29400826.0,2022.0,80.0,amsterdam,31245810.0,14947969.0,0.478,16297841.0,0.52,664469.0,6.066,1158.0,Released,2022-09-27,31245810.0,134.0,False,80000000.0,en,26.845,"Mystery, History, Thriller","DreamCrew, Keep Your Head Productions, Corazon Hayagriva, New Regency Productions, Regency Enterprises",United States of America,"English, French",2022.0,both,both
46.0,"Dec 25, 2025","Dec 24, 2025",2025.0,anaconda,Sony Pictures,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,45000000.0,3509.0,3509.0,16017.0,14502218.0,64465186.0,64465186.0,67599939.0,132065125.0,2025.0,42.0,anaconda,133869056.0,64465186.0,0.482,69403870.0,0.518,9360.0,5.172,2271.0,Released,1997-04-11,136885767.0,89.0,False,45000000.0,en,33.856,"Adventure, Horror, Thriller","St. Tropez Films, Cinema Line Film Corporation, Middle Fork Productions, Skylight Cinema Foto Art, Columbia Pictures, Skylight Cinema Foto Art (US)","Brazil, Peru, United States of America",English,1997.0,both,both
,,,,,,,,,,,,,,,,,,,2023.0,114.0,anatomyofafall,36046727.0,5076369.0,0.141,30970358.0,0.86,915935.0,7.891,193.0,Released,2023-08-23,0.0,151.0,False,6200000.0,fr,20.119,"Drama, Crime, Mystery","Les Films de Pierre, Les Films Pelléas, France 2 Cinéma, Auvergne-Rhône-Alpes Cinéma, Canal+, Ciné+, France Télévisions, CNC, Région Nouvelle-Aquitaine, Région Auvergne-Rhône-Alpes, ARTE/Cofinova 18",France,"English, French, German",2023.0,both,right_only
,,,,,,,,,,,,,,,,,,,2018.0,112.0,andhadhun,62475342.0,1193046.0,0.019,61282296.0,0.98,534780.0,7.642,429.0,Released,2018-10-05,40000000.0,139.0,False,4500000.0,hi,13.058,"Crime, Thriller, Comedy","Viacom18 Studios, Matchbox Pictures",India,"English, Hindi",2018.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,142.0,andsothebatonispassed,14403588.0,,,14403588.0,1.0,853731.0,6.7,3.0,Released,2021-10-29,0.0,137.0,False,0.0,ja,1.819,Drama,Warner Brothers Studios,Japan,Japanese,2021.0,both,right_only
58.0,"Aug 23, 2019","Aug 22, 2019",2019.0,angelhasfallen,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,40000000.0,3286.0,3336.0,18519.0,21380987.0,69030436.0,85232997.0,64315147.0,133345583.0,2019.0,58.0,angelhasfallen,146661977.0,69030436.0,0.471,77631541.0,0.53,423204.0,6.571,3172.0,Released,2019-08-21,146661977.0,122.0,False,40000000.0,en,41.248,"Action, Thriller","Campbell Grobman Films, Eclectic Pictures, G-BASE, Millennium Media",United States of America,English,2019.0,both,both
,,,,,,,,,,,,,,,,,,,2023.0,69.0,animal,92850291.0,15004482.0,0.162,77845809.0,0.84,274626.0,4.973,223.0,Released,2014-06-17,0.0,86.0,False,0.0,en,6.526,"Thriller, Horror","Chiller Films, Flower Films, Synthetic Cinema International",United States of America,English,2014.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,69.0,animal,92850291.0,15004482.0,0.162,77845809.0,0.84,457225.0,6.8,5.0,Released,2017-05-24,0.0,15.0,False,0.0,fa,0.6,,,Iran,Persian,2017.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,69.0,animal,92850291.0,15004482.0,0.162,77845809.0,0.84,1183843.0,0.0,0.0,Released,2023-05-27,0.0,20.0,False,0.0,en,0.6,"Drama, Thriller, Action",,,,2023.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,69.0,animal,92850291.0,15004482.0,0.162,77845809.0,0.84,1497978.0,0.0,0.0,In Production,2025-06-20,0.0,89.0,False,0.0,en,0.0214,Documentary,H20 Studios,,,2025.0,both,right_only
,,,,,,,,,,,,,,,,,,,2023.0,69.0,animal,92850291.0,15004482.0,0.162,77845809.0,0.84,1561333.0,0.0,0.0,In Production,2026-08-07,0.0,0.0,False,0.0,tl,0.0143,,,,,2026.0,both,right_only
,,,,,,,,,,,,,,,,,,,2018.0,100.0,animalworld,74922830.0,,,74922830.0,1.0,518764.0,7.1,195.0,Released,2018-06-29,0.0,125.0,False,125000.0,zh,7.719,"Drama, Action, Adventure, Thriller","Shanghai RuYi Entertainment, Tencent Pictures, Gravity Pictures, Fin Design & Effects",China,"Mandarin, English, Thai",2018.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,141.0,anita,15017470.0,556632.0,0.037,14460838.0,0.96,29275.0,7.0,31.0,Released,2009-08-27,0.0,104.0,False,0.0,es,2.539,Drama,"INCAA, Shazam S.A.",Argentina,"Hebrew, Spanish, Mandarin",2009.0,both,right_only
,,,,,,,,,,,,,,,,,,,2021.0,141.0,anita,15017470.0,556632.0,0.037,14460838.0,0.96,1617898.0,0.0,0.0,Released,2025-11-28,0.0,0.0,False,0.0,fr,0.0071,Documentary,,,,2025.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,157.0,anna,31626978.0,7743794.0,0.245,23883184.0,0.76,484641.0,6.673,2408.0,Released,2019-06-19,31626978.0,119.0,False,34000000.0,fr,32.6,"Thriller, Action","EuropaCorp, TF1 Films Production, Summit Entertainment, Work in Progress, Fetish Film, Skyprod, Ondamax Films","France, Guadaloupe, Russia, Serbia, United States of America","Dutch, English, Italian, Russian",2019.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,157.0,anna,31626978.0,7743794.0,0.245,23883184.0,0.76,1510315.0,0.0,0.0,Released,2025-06-10,0.0,14.0,False,0.0,en,0.0214,"Thriller, Drama",,India,,2025.0,both,right_only
,,,,,,,,,,,,,,,,,,,2019.0,157.0,anna,31626978.0,7743794.0,0.245,23883184.0,0.76,969853.0,0.0,0.0,Released,2022-02-01,0.0,18.0,False,0.0,da,0.6,Drama,"Norén Film, The Refining Fox Collective",Denmark,Danish,2022.0,both,right_only
